folder,file,url
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170327/27497999/file/1dw0gdD9d9lF5GJFEudSHLSdmn480pDOWNLOAD.mp4?st=Nsvg7w6R52wDuOSwqIZFtQ&e=1530876002
ugc,060000000754,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170327/27497999/file/2nfQ9NcN1DUQzy5iMBvcHLSdmn480pDOWNLOAD.mp4?st=hTKEwEN2WngGXt4xlteXeQ&e=1530876002
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170327/27497999/file/33ZfdQGp6drfhjbu7EpXRHLSdmn480pDOWNLOAD.mp4?st=K0a04XKADPOT-hwJ4jiXoQ&e=1530876002
ugc,060000000754,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170327/27497999/file/3iLLVHPqR38akH9c8KrENSHLSdmn480pDOWNLOAD.mp4?st=IlTomXPBXbtsVBaGHHMJTg&e=1530876002
ugc,060000001272,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170328/1480128978319/file/1HNQFZtupcCHG7o7P6jADEHLSdmn480pDOWNLOAD.mp4?st=7I51yPoGH-x0DRJlnQq8Rw&e=1530876002
ugc,060000001253,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170328/1480128978319/file/2dXVanSMt54HRUni2AC8KgHLSdmn480pDOWNLOAD.mp4?st=R3SIB4nHIWGOZYUdBj_XqQ&e=1530876002
ugc,060000001296,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170328/1480134036274/file/1PAHeiNZl7bX2owlGwGfL9HLSdmn480pDOWNLOAD.mp4?st=8O4IoW7T2KQhtc-MBSX2Cw&e=1530876002
ugc,060000001203,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170328/1480138513126/file/048m5SwYBaBbjrDTxymLUwHLSdmn480pDOWNLOAD.mp4?st=T4VVLwXgsz_YPbX_ALHyNQ&e=1530876002
ugc,060000001262,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170328/1480138513126/file/1E2eM3jYBbDEKqxxdig2MHLSdmn480pDOWNLOAD.mp4?st=WdIIxkFZhb0BQ83PSNP1aw&e=1530876002
ugc,060000001254,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170328/18758492/file/0i03CPgp1i9QikISPkflHLSdmn480pDOWNLOAD.mp4?st=39nxbtuBCIrThoGxby1gMA&e=1530876002
ugc,090000007665,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170328/27497999/file/06w1fBqghdW9GRhcxsXizAHLSdmn480pDOWNLOAD.mp4?st=YZiloCXwqkhnXAVctX0lqg&e=1530876002
ugc,090000007665,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170328/27497999/file/07EIpKYpp1gFamqjzgmH9HLSdmn480pDOWNLOAD.mp4?st=cwv3DtZ4lGKKq-hFuJ1LZQ&e=1530876002
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170328/27497999/file/0dLwja198baEitfmtf77HLSdmn480pDOWNLOAD.mp4?st=fwJZuixjYh0DHTBguiYWMw&e=1530876002
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170328/27497999/file/0RzI4FpV56t9GVQzy6ycDFHLSdmn480pDOWNLOAD.mp4?st=lI0a_gU3k5e4QP-4azorEw&e=1530876002
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170328/27497999/file/264fzzhgN0p8M9sAphB7ygHLSdmn480pDOWNLOAD.mp4?st=btqDvcEhojPHP_hDqWmZ5w&e=1530876002
ugc,060000000754,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170328/27497999/file/3J5emLUfB0Lbc3MOGYMEPgHLSdmn480pDOWNLOAD.mp4?st=BD9PvkbrGUqWPqCeHcGZWA&e=1530876002
ugc,060000001304,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170329/115056482/file/001y9X4pZdjGKE6v9GxINHLSdmn480pDOWNLOAD.mp4?st=m-Br4ntiwC5oZepbKatTpg&e=1530876002
ugc,060000001328,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170329/115056482/file/0poRToJF5grHR1Si7Jj37HLSdmn480pDOWNLOAD.mp4?st=UhFU2GuXQSImQh5SdjODtw&e=1530876002
ugc,060000001306,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170329/115056482/file/0y63FYybx9DpdZieLR4ulHLSdmn480pDOWNLOAD.mp4?st=ETZ-X6cPzQw-50pntjjlZw&e=1530876002
ugc,060000001346,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170329/115056482/file/0ypZ5Hk3lfrXpYHXIiGOHqHLSdmn480pDOWNLOAD.mp4?st=-YcjM0fgRjF_PCMM3-BsEQ&e=1530876002
ugc,060000001307,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170329/115056482/file/2FiYA46wx4vFtC0TZiTigHLSdmn480pDOWNLOAD.mp4?st=nb2PhXZkGHSgAIJmkYUS7A&e=1530876002
ugc,060000001329,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170329/115056482/file/2MZJkq1pcG84uHEanmCJHLSdmn480pDOWNLOAD.mp4?st=jsMtLhymfDtTdlSP_7Gonw&e=1530876002
ugc,060000001327,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170329/115056482/file/3VizXn3hei9tBlamgyN7HLSdmn480pDOWNLOAD.mp4?st=Qdu_4Nbk9oFhKEII-OIDlQ&e=1530876002
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170329/27497999/file/0eiabQ1rdaz8DwQ5M3WI9EHLSdmn480pDOWNLOAD.mp4?st=iv1p5tXlnNU4aM-kgkXFqA&e=1530876002
ugc,060000001341,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170329/27497999/file/0Z5wzfvKp7arFmQTUUfHHLSdmn480pDOWNLOAD.mp4?st=uDPAEPAU8jjPxc-GUnTvnA&e=1530876002
ugc,060000001343,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170329/27497999/file/1sNevI2thbjb0k1KBbD23WHLSdmn480pDOWNLOAD.mp4?st=9JgZqrGAedKTqfJpgzPlfg&e=1530876002
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170329/27497999/file/2LyM9nNv5ekbqjMcFbiJwFHLSdmn480pDOWNLOAD.mp4?st=ZiP1soreR53uBafaz_p3dg&e=1530876002
ugc,060000001325,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170329/27497999/file/3Fsvms2l5fd9sybviEHUzSHLSdmn480pDOWNLOAD.mp4?st=xUCf2zFhs-F6vFi03oL5_w&e=1530876002
ugc,060000000754,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170330/27497999/file/0Aj8wRp5R9BHY9fC9DVkvnHLSdmn480pDOWNLOAD.mp4?st=FyhcFQ_j7ZRhBblt0dHj2A&e=1530876002
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170330/27497999/file/0gUBlmJhV3WbNLhrqmNnIHLSdmn480pDOWNLOAD.mp4?st=ygxlf3OJdIaPj_xfJcv0aQ&e=1530876002
ugc,060000001352,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170330/27497999/file/0IDrMXDH98qXfWlZQCAWHLSdmn480pDOWNLOAD.mp4?st=ee6PVg7VLKZZ8WmDKgmUrg&e=1530876002
ugc,090000007665,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170330/27497999/file/0RVVL6I5t9QHSCov3U4FnOHLSdmn480pDOWNLOAD.mp4?st=neEVPEDnR6Alqq_e2pSkKg&e=1530876002
ugc,060000000754,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170330/27497999/file/1cLHqEyYteVirK1f5UowdHLSdmn480pDOWNLOAD.mp4?st=wruG84sXEj3OjvnYzBUtfA&e=1530876002
ugc,060000001312,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170330/27497999/file/1ecOwLVy17oWGplVtj1vLqHLSdmn480pDOWNLOAD.mp4?st=UjfcAnn_pj28AC8axHu1GQ&e=1530876002
ugc,090000007665,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170330/27497999/file/1YNo9SyJ3ZoFb1IOzbObQHLSdmn480pDOWNLOAD.mp4?st=SzW0Y2nDU27BO-X-SICEEA&e=1530876002
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170330/27497999/file/2nspdRjmN9GVFtoyPuV7LtHLSdmn480pDOWNLOAD.mp4?st=fsWSeWKNVeBxaklrE7aFIg&e=1530876002
ugc,060000001333,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170330/27497999/file/3B8co1Fat2zG4y6YihX19kHLSdmn480pDOWNLOAD.mp4?st=sz2vJHrjB2uPioaRtvUMzg&e=1530876002
ugc,060000001354,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170330/399110834/file/0exvdTpt1YVFmBepJdjpiHLSdmn480pDOWNLOAD.mp4?st=KKphq6Lga3ltj5SpUjtEwg&e=1530876002
ugc,060000001403,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/157355211/file/3rldrX6O50kX3pS9FUFmHLSdmn480pDOWNLOAD.mp4?st=jc7SuS9Z9rKa-tt7L1OPcw&e=1530876002
ugc,060000001361,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/18758492/file/3AarV339ZcGpFmjWCeYWHLSdmn480pDOWNLOAD.mp4?st=v85QlvzlzeB9nSxQwN75lg&e=1530876002
ugc,060000001319,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/266940812/file/3OfljmQ3ZagaK6782KHIv4HLSdmn480pDOWNLOAD.mp4?st=bb0oDFuKIP5Kq1n3XbJ1Tw&e=1530876002
ugc,060000001369,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/26705689/file/0ClFUl9ENfaaFlCEWlSSYHLSdmn480pDOWNLOAD.mp4?st=Ztf6CdPLe9G8jnAIoUEgZw&e=1530876003
ugc,060000001363,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/26705689/file/3JKvugJxd6rVfMcDpuGAUtHLSdmn480pDOWNLOAD.mp4?st=lE5fTvt2tkz689Vq9yXHvw&e=1530876003
ugc,090000007665,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/27497999/file/0KL631unt5VbJQ8DUiqnt8HLSdmn480pDOWNLOAD.mp4?st=6wJmCqS0YM1XlpARjGprSQ&e=1530876003
ugc,060000000754,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/27497999/file/0R3vegKwxdLFgKDQL1fke3HLSdmn480pDOWNLOAD.mp4?st=ujDH23pgXYhsKSoXTBZ2vA&e=1530876003
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/27497999/file/0rUceX8Z27X78JtLvfPkQHLSdmn480pDOWNLOAD.mp4?st=L1hfh3q3aXqV2I9di-kMUw&e=1530876003
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/27497999/file/16YxwOGF7iXAA1z1tPiLhHLSdmn480pDOWNLOAD.mp4?st=kYvMhPkoxqlYjt1_9kY9Hg&e=1530876003
ugc,060000001408,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/27497999/file/1Q0UAxP5B6GqoDczmyhx0FHLSdmn480pDOWNLOAD.mp4?st=-wBzd7ep_0hqoUTR13bPPg&e=1530876003
ugc,060000001383,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/27497999/file/1u9OA1tZ917pFCJfj4oLnTHLSdmn480pDOWNLOAD.mp4?st=4zoZ0M7s2o4_RXORDuialg&e=1530876003
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/27497999/file/1W2O4yszhb4Uf3tx6LYMjHLSdmn480pDOWNLOAD.mp4?st=CHtAV_thH8_faKu0t5YTCw&e=1530876003
ugc,090000007665,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/27497999/file/1XHpdQK5a6EaUfSkvRwxNHLSdmn480pDOWNLOAD.mp4?st=3WXZvbmmGnywoYwHMxqHnw&e=1530876003
ugc,090000007665,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/27497999/file/2T7HOrA15UqGp5kuFrlyCHLSdmn480pDOWNLOAD.mp4?st=yrdPPBvz3CDyS0TWsPqOgQ&e=1530876003
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/27497999/file/2XI6VonU51Crj2GUnLcBOgHLSdmn480pDOWNLOAD.mp4?st=xnbPuskbuYtsY5B3oD868g&e=1530876003
ugc,090000007665,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/27497999/file/3AzSqpLW548V7HhRQb97AlHLSdmn480pDOWNLOAD.mp4?st=pTzsHK0DwoQTswzIHDcO_g&e=1530876003
ugc,060000001383,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/27497999/file/3kbMr4ADZceXrhp4BnT8zpHLSdmn480pDOWNLOAD.mp4?st=YDYvBVUAU-phdK1-4KoWhQ&e=1530876003
ugc,090000007665,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/27497999/file/3REizlMflfubVTWRK7pqi4HLSdmn480pDOWNLOAD.mp4?st=rELu8Bhup0G56mrCqKiCSA&e=1530876003
ugc,090000007665,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/27497999/file/3rUiykHl1F0yETRKUwYGHLSdmn480pDOWNLOAD.mp4?st=ZRwc_e_QaFJms6irgoHkaQ&e=1530876003
ugc,060000001383,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/27497999/file/3v0c9ncv920aDsHsTND6XfHLSdmn480pDOWNLOAD.mp4?st=3SmBhZCRZfiIn3V3Wmw-Sw&e=1530876003
ugc,060000001383,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/27497999/file/3XWU9ftqx84bqbeN7HFAQMHLSdmn480pDOWNLOAD.mp4?st=qHwlizEXocDym7MaAxEQEQ&e=1530876003
ugc,060000001360,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/671771912/file/0d453OGhR5frcQ5b8UDRZYHLSdmn480pDOWNLOAD.mp4?st=PSxUotbXoxju1Inkb1Kl3Q&e=1530876003
ugc,060000001407,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/78061570/file/0LUFacCUl7roGE6GyfQ5fLHLSdmn480pDOWNLOAD.mp4?st=FDBvFt_2fapT0eeFplBRzQ&e=1530876003
ugc,060000001370,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/78061570/file/2Una8bXiVfspk6bpBEkBHLSdmn480pDOWNLOAD.mp4?st=GZx7TDgRHQan84TWf4yqvw&e=1530876003
ugc,060000001389,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/78061570/file/33GMlaj56SVcwM1AE0SCrHLSdmn480pDOWNLOAD.mp4?st=0dJxjxhdQowSoCDBdgeySA&e=1530876003
ugc,060000001335,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/96705495/file/0c4bHA1dV5sYK5UF2n8HLSdmn480pDOWNLOAD.mp4?st=8yTDF0DNPPoPGAuEo4_gVw&e=1530876003
ugc,060000001335,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170331/96705495/file/3YiK0xgtcUqiAGPdzU8IlHLSdmn480pDOWNLOAD.mp4?st=fsBDCjAre79bimv7VGgquA&e=1530876003
ugc,060000001374,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170401/1480134036274/file/0HQyBtMW1dUbGhoMJkgEM4HLSdmn480pDOWNLOAD.mp4?st=B88-5gvXsLzDtUHxLJPlkw&e=1530876003
ugc,060000001376,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170401/1480134036274/file/0SbeBHbHp3rGYqy4LqbEk7HLSdmn480pDOWNLOAD.mp4?st=_DSjaqsyu0Vn5L1QzMrt-Q&e=1530876003
ugc,060000001377,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170405/1480119885337/file/0QzuWgdR9f8Zo5lH94h7SHLSdmn480pDOWNLOAD.mp4?st=49ABqjIySs4QSFKkmVDsDQ&e=1530876003
ugc,060000001421,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170405/1480128978319/file/3NLFL74J13Soo4bRVa7WULHLSdmn480pDOWNLOAD.mp4?st=hPumSGn_wdAyP2Va_5vOXw&e=1530876003
ugc,060000001415,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170405/18758492/file/03T9HEXZFbwH1x6Qh2CVOHLSdmn480pDOWNLOAD.mp4?st=35HDerbvCEP3EEmwKdd-Ww&e=1530876003
ugc,060000001416,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170405/266940812/file/3gLljfXB7u8eb3WKwk3bSHLSdmn480pDOWNLOAD.mp4?st=i3f8EvxSRMEchTZNoXIsxA&e=1530876003
ugc,060000001397,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170405/266940812/file/3tBpH46J3MXqg49frxK0HLSdmn480pDOWNLOAD.mp4?st=zhEey9IvF15ILL6qxfSlUA&e=1530876003
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170405/27497999/file/0S4BRUzpx0wbrUtK90R7cbHLSdmn480pDOWNLOAD.mp4?st=MfxdD4tqN5Wdrwjm1GyqdQ&e=1530876003
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170405/27497999/file/2nGGfJQIx58bLygNYDMZXsHLSdmn480pDOWNLOAD.mp4?st=aNilvv6-mR7tePD7BFAELQ&e=1530876003
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170405/27497999/file/2oc7G5G0N2iqwuJ5IdRZTHLSdmn480pDOWNLOAD.mp4?st=qOqp1WeQ5GNZE08SQPwSgg&e=1530876003
ugc,060000001464,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170405/600957458/file/0Obqf6Ah4pUIZ6cD0sdbHLSdmn480pDOWNLOAD.mp4?st=3xXiA3Fo60qxRaoc_ix78Q&e=1530876003
ugc,060000001443,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170405/600957458/file/1vNbHjUx2AWbpbBt3qi9aHLSdmn480pDOWNLOAD.mp4?st=JadHJScHWa_eYLriTUbakg&e=1530876003
ugc,060000001423,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170405/671771230/file/0QEaXd6IV3u9CoCJIQhhf4HLSdmn480pDOWNLOAD.mp4?st=CWaRBHx_oYIyYeVnXIb-6g&e=1530876003
ugc,060000001460,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170405/671771912/file/3PRoOc4Vt1Vo7WhVo6J0vyHLSdmn480pDOWNLOAD.mp4?st=tB_Hv7JAgIKbgYjGQnr6gg&e=1530876003
ugc,060000001442,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170405/78061570/file/3ZCy5RsoN6BGgwcnIsuZVHLSdmn480pDOWNLOAD.mp4?st=W_qzCZSoNzOr-GnJTanhSA&e=1530876003
ugc,060000000765,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170406/27497999/file/01ZOY7w5BfeFritx9TH0YdHLSdmn480pDOWNLOAD.mp4?st=l72E-T16ukZBSH7_LagCfQ&e=1530876003
ugc,060000001383,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170406/27497999/file/0CVCiIC2taEbKp7OS3m44tHLSdmn480pDOWNLOAD.mp4?st=DPfx2g0ofTyr2_Zjh_gZjQ&e=1530876003
ugc,060000000765,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170406/27497999/file/0YBpcfSMNbno58TiVbHQyWHLSdmn480pDOWNLOAD.mp4?st=aI82xxonxylXYElPTTD69w&e=1530876003
ugc,060000001383,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170406/27497999/file/0Z3E58RLN2AGIOqsap59TUHLSdmn480pDOWNLOAD.mp4?st=D70yCI7NaLBHpRbjtbHDvA&e=1530876003
ugc,060000001383,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170406/27497999/file/1EdFx9h50CHFGZ1A8GMrDHLSdmn480pDOWNLOAD.mp4?st=wXs9gccb7J7s1LPaqI3KPQ&e=1530876003
ugc,090000007665,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170406/27497999/file/1q79F3aZ4DHuUgVTzGOHFHLSdmn480pDOWNLOAD.mp4?st=h-qYW3KJfJD0DBHWl0PWJA&e=1530876003
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170406/27497999/file/2zgtweKf5d0VC0PaL05B28HLSdmn480pDOWNLOAD.mp4?st=vEyZJq9CxMVFuUExzg5c-A&e=1530876003
ugc,060000000754,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170406/27497999/file/304KtYXR0oGddN9FUQIaCHLSdmn480pDOWNLOAD.mp4?st=cEHunSYGG7a387Rf5KkozQ&e=1530876003
ugc,060000000765,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170406/27497999/file/3DfrMJvLFarbmIhIykSEaKHLSdmn480pDOWNLOAD.mp4?st=u9qBdBFXTJmqNIiNpDNkgQ&e=1530876003
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170406/27497999/file/3hKPujuJt3EUBnuwd5RNa2HLSdmn480pDOWNLOAD.mp4?st=v6Cela2anpRAF0hxVzgPXQ&e=1530876003
ugc,060000001383,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170406/27497999/file/3Q9Nr0OE5egaxWv4Ic7sitHLSdmn480pDOWNLOAD.mp4?st=78SGnXRK2KypdOt8QTV_Xw&e=1530876003
ugc,060000000754,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170406/27497999/file/3xBwZTAFdl9VUivwjdyBHHLSdmn480pDOWNLOAD.mp4?st=_nSTZip5paLH0-C-LHuaQQ&e=1530876003
ugc,060000001429,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170406/600957458/file/1jOCkQYyV2Yag6FcwsY5QZHLSdmn480pDOWNLOAD.mp4?st=nEgW6cZ9hGEewg5MnKy6GA&e=1530876003
ugc,060000001467,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170406/600957458/file/3t3UXDGaJcUbPPCihixx7gHLSdmn480pDOWNLOAD.mp4?st=Zsih-0I8QuBwHDnbXesofw&e=1530876003
ugc,060000001447,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170406/600957458/file/3tqZDc5bN8C8lug01GHjtfHLSdmn480pDOWNLOAD.mp4?st=ckAtK0HPa5fpHLMvFn-juw&e=1530876003
ugc,060000001448,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170406/600957458/file/3XbLzXOJb0WSRxURQaqWHLSdmn480pDOWNLOAD.mp4?st=WJCSmhnbzVMS0OeRONoTTQ&e=1530876003
ugc,060000001451,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170407/1480128978319/file/02ZhpOwfpcP8cvhZjw1H4EHLSdmn480pDOWNLOAD.mp4?st=D8ekGw8wrEZApF33UTZOoA&e=1530876003
ugc,060000001424,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170407/1480138513126/file/15ezd97gVeqmWU2uX2U6EHLSdmn480pDOWNLOAD.mp4?st=MUT4pVX-o0fHA6nBECO1Cw&e=1530876003
ugc,060000001424,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170407/1480138513126/file/1UjCtTVlaGbU1j2kTPJXzHLSdmn480pDOWNLOAD.mp4?st=o0onC3Mvl86Y_9xqWoG7Uw&e=1530876003
ugc,060000001502,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170407/1480138513126/file/2VvMCgohdkWnTrPnP0ZvHLSdmn480pDOWNLOAD.mp4?st=Nj-leeLyK2-TTSIcRnTSVA&e=1530876003
ugc,060000001481,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170407/1480138513126/file/2XbdOHepl4oFraxTWKXzfTHLSdmn480pDOWNLOAD.mp4?st=SJ88BRkjZH0bL7wGWmpZjw&e=1530876003
ugc,060000001424,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170407/1480138513126/file/2Yi905Pdh3w9Vab9DHt73HLSdmn480pDOWNLOAD.mp4?st=jEawtg7GGZwpwg-aOz7AIQ&e=1530876003
ugc,060000001453,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170407/1480159841781/file/22wbq32i95i88OMHCzq0CGHLSdmn480pDOWNLOAD.mp4?st=WXbkIoV6kAds3j0k74gsdg&e=1530876003
ugc,060000001433,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170407/18758492/file/3HgLeFO14XGjM7UX38ndtHLSdmn480pDOWNLOAD.mp4?st=_iFT30WNZUNtIid5_cb5MA&e=1530876003
ugc,060000000936,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170407/27497999/file/2YbJlOGl25F0FplGcxcPHLSdmn480pDOWNLOAD.mp4?st=3K2CEGsrehfTSol_-MlJPw&e=1530876003
ugc,060000001454,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170407/600957458/file/12HIQhMF59CqtWoMXjpRpTHLSdmn480pDOWNLOAD.mp4?st=sppuyVplEqmcgkufRDNkCA&e=1530876003
ugc,060000001435,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170407/600957458/file/2FVUFYjC1czXjEmJ6wwjj3HLSdmn480pDOWNLOAD.mp4?st=ExopC6j3TS1OJpUiICHsSA&e=1530876003
ugc,060000001474,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170407/671767782/file/1zqqKZTZB6BV3qX6syrtkjHLSdmn480pDOWNLOAD.mp4?st=L48R3YN8zWAIT8g-JNiPkg&e=1530876004
ugc,060000001620,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170410/1480134036274/file/1q5G2TxRcr8AVIyNwti1bHLSdmn480pDOWNLOAD.mp4?st=SStDU6nQeJshjhrRTLhQKA&e=1530876004
ugc,060000001573,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170410/153411737/file/0CCFMZMv952FKTpnZTHNaHLSdmn480pDOWNLOAD.mp4?st=5GaN5qsiUIVuA3tvZuhmjA&e=1530876004
ugc,060000001585,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170410/153411737/file/0UKDe9dRbZUYTsXUqJi4yHLSdmn480pDOWNLOAD.mp4?st=scnwKe8oHkeLICW1amI42g&e=1530876004
ugc,060000001586,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170410/153411737/file/1yZASyl5X9oJnd4iBZdHLSdmn480pDOWNLOAD.mp4?st=NbapL0t6S9NyWMmJCNmGNQ&e=1530876004
ugc,060000001627,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170410/153411737/file/2fzxjkX3R0NEUgXdShKWBGHLSdmn480pDOWNLOAD.mp4?st=yU2s-fiuXSNcvIqKPlOnlQ&e=1530876004
ugc,060000001610,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170410/153411737/file/2uqMdQTMJ87aLS1d8qr7T7HLSdmn480pDOWNLOAD.mp4?st=xnGoCBhwuuKpSZNLZI2EiQ&e=1530876004
ugc,060000001569,http://ugc.dls.migudm.cn/Client/ugc/ugcDest/20170410/153411737/file/3BZUfv03JdD8NVpIivbtSGHLSdmn480pDOWNLOAD.mp4?st=Yz4bwxvVSLnm2Rn0lMTPTQ&e=1530876004
